GAME_ID,VISITOR_TEAM_ID,HOME_TEAM_ID,TEAM_A,TEAM_H,GAME_DATE_EST,SEASON,Spread,Total,OREB,PTS_home,FT_PCT_home,AST_home,PTS_away,FT_PCT_away,AST_away,FTA_H,STL_H,BLK_H,PF_H,FTA_A,STL_A,BLK_A,PF_A,POSS_H,POSS_A,eFG_PCT_H,eFG_PCT_A,TO_PCT_H,TO_PCT_A,DREB_PCT_H,DREB_PCT_A,W_PCT_H,W_PCT_A
21700826,1610612740,1610612751,New Orleans,Brooklyn,2/10/18,2017,-10,266,32,128,0.955,30,138,0.641,23,22,10,3,30,39,10,10,18,115.8528,119.1936,0.469122807,0.53345283,0.129474644,0.125845683,0.75,0.714285714,0.333,0.527
21700827,1610612749,1610612753,Milwaukee,Orlando,2/10/18,2017,-7,215,18,104,0.846,23,111,0.8,28,26,7,3,14,20,7,4,16,92.5824,91.008,0.494253012,0.578878049,0.129614268,0.13185654,0.794871795,0.76744186,0.327,0.564
21700828,1610612746,1610612755,LA Clippers,Philadelphia,2/10/18,2017,14,210,17,112,0.765,32,98,0.609,20,17,12,8,18,23,7,5,16,99.3408,98.9952,0.550233333,0.477454545,0.120796289,0.161623998,0.78,0.875,0.528,0.519
21700829,1610612764,1610612741,Washington,Chicago,2/10/18,2017,-11,191,15,90,0.813,23,101,0.857,31,16,11,2,16,14,8,3,17,88.3584,91.3536,0.4812,0.542243902,0.158445603,0.142304189,0.857142857,0.795454545,0.345,0.571
21700830,1610612747,1610612742,L.A. Lakers,Dallas,2/10/18,2017,7,253,19,130,0.815,32,123,0.682,29,27,8,3,21,22,7,0,25,95.8848,97.6128,0.606348315,0.643321429,0.093862635,0.174157488,0.769230769,0.736842105,0.321,0.418
21700831,1610612759,1610612744,San Antonio,Golden State,2/10/18,2017,17,227,22,122,0.933,35,105,0.737,30,15,5,6,18,19,8,5,13,92.736,97.3056,0.635517647,0.483569149,0.172532781,0.102769008,0.75,0.676470588,0.768,0.614
21700832,1610612743,1610612756,Denver,Phoenix,2/10/18,2017,-10,236,14,113,0.56,24,123,0.909,20,25,7,9,24,22,10,5,23,97.92,100.4928,0.589619048,0.584818182,0.153186275,0.129362502,0.823529412,0.794871795,0.316,0.536
21700833,1610612761,1610612766,Toronto,Charlotte,2/11/18,2017,-20,226,17,103,0.739,26,123,0.7,35,23,5,5,13,10,7,8,24,97.0752,93.504,0.483207865,0.666344828,0.133916799,0.128336756,0.837837838,0.755555556,0.411,0.709
21700834,1610612765,1610612737,Detroit,Atlanta,2/11/18,2017,3,233,16,118,0.865,27,115,0.788,30,37,10,3,26,33,6,4,28,99.1488,96.4992,0.551134615,0.536325301,0.13111606,0.155441703,0.720930233,0.875,0.316,0.491
21700835,1610612739,1610612738,Cleveland,Boston,2/11/18,2017,-22,220,18,99,0.773,22,121,0.75,22,22,3,4,14,20,7,6,20,95.6928,94.848,0.460146067,0.631178571,0.146301498,0.115975034,0.857142857,0.734693878,0.69,0.6
21700836,1610612752,1610612754,New York,Indiana,2/11/18,2017,8,234,28,121,0.682,27,113,0.88,27,22,7,5,16,25,8,3,18,96.6528,98.88,0.563893617,0.489360215,0.134502053,0.111245955,0.76,0.673469388,0.561,0.404
21700837,1610612742,1610612745,Dallas,Houston,2/11/18,2017,7,201,14,104,0.697,15,97,0.688,26,33,9,7,18,16,6,4,25,95.5392,97.9584,0.519365385,0.462833333,0.09420217,0.14291781,0.769230769,0.952380952,0.764,0.316
21700838,1610612758,1610612750,Sacramento,Minnesota,2/11/18,2017,5,217,23,111,0.875,29,106,0.706,17,32,10,5,17,17,12,2,23,92.2368,94.5408,0.560810811,0.533818182,0.173466556,0.190393989,0.659090909,0.777777778,0.593,0.309
21700839,1610612763,1610612760,Memphis,Oklahoma City,2/11/18,2017,18,202,21,110,0.65,21,92,0.917,21,40,6,3,23,24,4,5,32,90.816,93.6576,0.545792208,0.426536585,0.09910148,0.181512232,0.707317073,0.795454545,0.561,0.327
21700840,1610612762,1610612757,Utah,Portland,2/11/18,2017,-19,211,22,96,0.84,16,115,0.909,23,25,7,4,22,22,8,4,22,95.04,90.8928,0.462555556,0.539863636,0.136784512,0.14302563,0.659574468,0.875,0.544,0.5
21700841,1610612740,1610612765,New Orleans,Detroit,2/12/18,2017,-15,221,24,103,0.75,18,118,1,31,32,5,3,19,16,6,7,25,104.7168,103.7184,0.415342105,0.51004,0.133693925,0.106056399,0.8,0.754385965,0.482,0.536
21700842,1610612752,1610612755,New York,Philadelphia,2/12/18,2017,16,200,14,108,0.667,27,92,0.857,16,24,13,6,22,28,5,4,22,91.7376,99.1872,0.613626667,0.429974684,0.185311148,0.191556975,0.810810811,0.787878788,0.537,0.397
21700843,1610612746,1610612751,LA Clippers,Brooklyn,2/12/18,2017,-13,215,18,101,0.7,27,114,0.857,19,10,10,6,15,14,8,6,14,91.584,94.2336,0.52841573,0.600294118,0.131027254,0.159178892,0.771428571,0.777777778,0.328,0.527
21700844,1610612753,1610612741,Orlando,Chicago,2/12/18,2017,4,206,18,105,0.762,25,101,0.895,24,21,6,3,13,19,8,7,18,93.3504,90.5856,0.506090909,0.49960119,0.117835596,0.09935354,0.833333333,0.744186047,0.357,0.321
21700845,1610612759,1610612762,San Antonio,Utah,2/12/18,2017,2,200,17,101,0.667,15,99,0.68,23,30,7,5,24,25,5,8,24,93.312,95.04,0.482428571,0.482294118,0.096450617,0.115740741,0.80952381,0.8,0.509,0.603
21700846,1610612756,1610612744,Phoenix,Golden State,2/12/18,2017,46,212,22,129,0.667,36,83,0.636,13,21,8,16,18,22,2,3,17,98.1504,100.4928,0.645786517,0.362736842,0.1120729,0.149264425,0.736842105,0.820512821,0.772,0.31
21700847,1610612748,1610612761,Miami,Toronto,2/13/18,2017,3,227,17,115,0.783,24,112,0.842,24,23,7,3,19,19,5,3,18,97.0752,96.3456,0.539138889,0.557802326,0.082410338,0.166068819,0.76744186,0.854166667,0.714,0.526
21700848,1610612737,1610612749,Atlanta,Milwaukee,2/13/18,2017,5,189,28,97,0.765,23,92,0.7,21,17,6,10,18,20,7,6,14,87.8208,89.088,0.477454545,0.453796512,0.113868241,0.134698276,0.708333333,0.72,0.571,0.31
21700849,1610612745,1610612750,Houston,Minnesota,2/13/18,2017,-18,234,18,108,0.957,22,126,0.759,25,23,3,4,20,29,1,4,23,89.3952,89.0496,0.511732143,0.626506024,0.089490263,0.06737818,0.775,0.756756757,0.583,0.768
21700850,1610612739,1610612760,Cleveland,Oklahoma City,2/13/18,2017,-8,232,28,112,0.7,23,120,0.636,24,30,6,3,20,22,6,3,28,90.432,90.8928,0.505055556,0.601818182,0.099522293,0.077013801,0.76744186,0.632653061,0.552,0.607
21700851,1610612758,1610612742,Sacramento,Dallas,2/13/18,2017,-5,223,9,109,0.783,29,114,0.667,30,23,4,4,15,12,6,4,19,94.1952,92.4288,0.548361446,0.609,0.09554627,0.097372248,0.868421053,0.891891892,0.31,0.321
21700852,1610612759,1610612743,San Antonio,Denver,2/13/18,2017,8,226,21,117,0.833,29,109,0.682,24,18,10,3,18,22,6,7,22,96.8832,95.6928,0.548849462,0.573621951,0.113538777,0.188101926,0.705882353,0.744186047,0.544,0.593
21700853,1610612737,1610612765,Atlanta,Detroit,2/14/18,2017,6,202,18,104,0.84,26,98,0.842,25,25,3,5,18,19,9,4,21,96,96.3456,0.500325301,0.460741573,0.166666667,0.114172313,0.822222222,0.777777778,0.491,0.305
21700854,1610612766,1610612753,Charlotte,Orlando,2/14/18,2017,-2,206,17,102,0.882,21,104,0.789,26,17,7,0,17,19,14,4,15,100.3008,96.3456,0.506122093,0.505806818,0.199400204,0.124551614,0.829787234,0.804347826,0.316,0.421
21700855,1610612748,1610612755,Miami,Philadelphia,2/14/18,2017,2,206,26,104,0.68,25,102,0.724,23,25,6,2,23,29,9,5,21,93.12,92.8896,0.47288587,0.526357143,0.182560137,0.107654678,0.925,0.530612245,0.545,0.517
21700856,1610612754,1610612751,Indiana,Brooklyn,2/14/18,2017,-5,211,24,103,0.741,24,108,0.857,20,27,4,2,20,28,10,7,20,94.9248,91.5072,0.500222892,0.466333333,0.136950512,0.087424815,0.7,0.804347826,0.322,0.569
21700857,1610612764,1610612752,Washington,New York,2/14/18,2017,-5,231,17,113,0.778,21,118,0.789,31,18,7,1,17,19,7,9,16,99.7632,97.3056,0.51042268,0.58475,0.100237362,0.113045909,0.837837838,0.78,0.39,0.579
21700858,1610612746,1610612738,LA Clippers,Boston,2/14/18,2017,-10,248,18,119,0.952,24,129,0.909,26,21,4,7,31,33,5,5,21,99.1104,98.4192,0.510340206,0.562448864,0.080718068,0.071124333,0.833333333,0.765957447,0.678,0.536
21700859,1610612761,1610612741,Toronto,Chicago,2/14/18,2017,-24,220,9,98,0.8,17,122,0.8,38,20,5,6,16,15,5,8,22,97.728,96.576,0.451021978,0.598,0.061394892,0.072481776,0.88372093,0.918367347,0.351,0.719
21700860,1610612758,1610612745,Sacramento,Houston,2/14/18,2017,9,191,16,100,0.909,19,91,0.625,26,22,10,5,14,8,8,5,20,94.7328,94.5792,0.482421687,0.494563218,0.137228077,0.179743538,0.82,0.847826087,0.772,0.316
21700861,1610612760,1610612763,Oklahoma City,Memphis,2/14/18,2017,-7,235,14,114,0.8,29,121,0.686,26,15,6,2,25,35,7,6,19,94.656,93.504,0.59347093,0.598833333,0.126774848,0.096252567,0.813953488,0.833333333,0.321,0.559
21700862,1610612747,1610612740,L.A. Lakers,New Orleans,2/14/18,2017,22,256,19,139,0.905,35,117,0.833,26,21,13,7,20,18,5,3,21,102.9504,106.4832,0.605787879,0.566611111,0.106847569,0.187823056,0.837209302,0.714285714,0.544,0.411
21700863,1610612756,1610612762,Phoenix,Utah,2/14/18,2017,10,204,19,107,0.864,22,97,0.708,19,22,6,3,17,24,5,6,25,91.8528,92.6976,0.478326087,0.505987342,0.087095875,0.12945319,0.888888889,0.72,0.517,0.305
21700864,1610612744,1610612757,Golden State,Portland,2/14/18,2017,6,240,21,123,0.875,20,117,0.947,24,24,9,0,18,19,8,7,24,99.4176,102.1056,0.548580645,0.55015,0.130761555,0.156700514,0.818181818,0.717391304,0.552,0.759
21700865,1610612743,1610612749,Denver,Milwaukee,2/15/18,2017,-11,257,19,123,0.727,27,134,0.8,37,22,9,5,20,20,9,6,23,102.4128,99.648,0.581891304,0.694176471,0.156230471,0.180635838,0.783783784,0.702702703,0.561,0.552
21700866,1610612747,1610612750,L.A. Lakers,Minnesota,2/15/18,2017,8,230,22,119,0.935,23,111,0.692,19,31,5,10,22,26,6,4,26,98.5344,103.1424,0.500333333,0.494265957,0.101487399,0.12603934,0.760869565,0.760869565,0.59,0.404
21700867,1610612751,1610612766,Brooklyn,Charlotte,2/22/18,2017,15,207,24,111,0.8,29,96,0.714,27,20,3,6,15,14,6,8,23,92.928,93.2736,0.546241379,0.462365591,0.15065427,0.096490325,0.788461538,0.697674419,0.431,0.317
21700868,1610612752,1610612753,New York,Orlando,2/22/18,2017,-7,233,21,113,0.696,28,120,0.81,28,23,7,5,15,21,7,12,15,97.0752,96.2304,0.584216867,0.520353535,0.133916799,0.083133812,0.68,0.861111111,0.31,0.4
21700869,1610612764,1610612739,Washington,Cleveland,2/22/18,2017,-7,213,15,103,0.579,20,110,1,29,19,5,2,15,10,9,3,23,95.3856,93.504,0.547708333,0.543217391,0.136288916,0.106947296,0.769230769,0.85,0.596,0.586
21700870,1610612755,1610612741,Philadelphia,Chicago,2/22/18,2017,-1,231,19,115,0.6,27,116,0.6,25,15,5,4,26,35,7,5,17,101.376,94.464,0.54671134,0.579018293,0.12823548,0.09527439,0.822222222,0.75,0.345,0.554
21700871,1610612760,1610612758,Oklahoma City,Sacramento,2/22/18,2017,-3,217,20,107,0.733,23,110,0.833,26,15,6,4,20,24,6,7,16,92.736,93.6576,0.527868132,0.523395349,0.097049689,0.117449091,0.772727273,0.795918367,0.31,0.567
21700872,1610612746,1610612744,LA Clippers,Golden State,2/22/18,2017,7,261,11,134,0.765,31,127,0.824,32,34,8,8,24,34,9,2,19,98.8416,104.6016,0.710105263,0.562545455,0.151757964,0.133841165,0.783783784,0.903225806,0.763,0.526
21700873,1610612738,1610612765,Boston,Detroit,2/23/18,2017,-12,208,22,98,0.667,16,110,0.611,30,21,4,4,18,18,8,5,22,91.4304,90.1632,0.493817647,0.582023529,0.142184656,0.122000994,0.76744186,0.727272727,0.483,0.683
21700874,1610612737,1610612754,Atlanta,Indiana,2/23/18,2017,23,209,21,116,0.846,30,93,0.632,14,13,17,3,20,19,9,7,20,104.3712,102.1056,0.51949505,0.493719512,0.162880182,0.215463207,0.875,0.693877551,0.576,0.3
21700875,1610612766,1610612764,Charlotte,Washington,2/23/18,2017,-17,227,19,105,0.941,25,122,0.85,26,17,3,0,21,20,7,5,18,92.6208,90.048,0.549555556,0.583466667,0.151153952,0.088841507,0.697674419,0.823529412,0.576,0.441
21700876,1610612749,1610612761,Milwaukee,Toronto,2/23/18,2017,-3,241,18,119,0.923,23,122,0.852,21,26,7,8,21,27,6,3,24,104.1024,102.6048,0.528055556,0.550222222,0.115271118,0.175430389,0.711111111,0.88372093,0.707,0.569
21700877,1610612750,1610612745,Minnesota,Houston,2/23/18,2017,18,222,30,120,0.867,24,102,0.75,19,30,6,2,17,16,6,3,22,88.512,91.2384,0.566240964,0.479244681,0.112979031,0.109602974,0.692307692,0.658536585,0.776,0.581
21700878,1610612739,1610612763,Cleveland,Memphis,2/23/18,2017,-23,201,12,89,0.778,22,112,0.955,26,18,10,4,25,22,13,9,23,103.6032,103.3728,0.446571429,0.523166667,0.202696442,0.174127043,0.820512821,0.886363636,0.316,0.603
21700879,1610612748,1610612740,Miami,New Orleans,2/23/18,2017,1,247,26,124,0.833,27,123,0.654,26,24,9,13,18,26,12,5,23,115.7376,114.6624,0.481027778,0.49075,0.129603517,0.113376312,0.767857143,0.775862069,0.552,0.508
21700880,1610612759,1610612743,San Antonio,Denver,2/23/18,2017,3,241,29,122,0.737,33,119,0.718,28,19,5,3,27,39,4,4,20,94.4256,94.2336,0.55685567,0.535458824,0.116493832,0.074283483,0.755555556,0.6,0.559,0.583
21700881,1610612746,1610612756,LA Clippers,Phoenix,2/23/18,2017,-11,245,24,117,0.581,22,128,0.75,23,31,12,5,25,32,5,8,26,106.2144,104.7168,0.480640777,0.597551724,0.094149193,0.152793057,0.8,0.728813559,0.3,0.534
21700882,1610612757,1610612762,Portland,Utah,2/23/18,2017,-19,181,14,81,0.818,15,100,0.929,14,11,7,6,13,14,11,5,20,90.0864,95.1936,0.461461538,0.499724138,0.210908639,0.126058895,0.853658537,0.813953488,0.508,0.559
21700883,1610612742,1610612747,Dallas,L.A. Lakers,2/23/18,2017,22,226,16,124,0.75,32,102,0.818,25,20,8,6,17,11,9,8,19,100.608,99.6864,0.585903226,0.511307692,0.159033079,0.110346045,0.942307692,0.666666667,0.414,0.305
21700884,1610612753,1610612755,Orlando,Philadelphia,2/24/18,2017,11,221,15,116,0.852,31,105,0.842,27,27,5,4,16,19,7,5,20,93.9648,94.4256,0.5745,0.523405882,0.148991963,0.116493832,0.857142857,0.75,0.561,0.305
21700885,1610612763,1610612748,Memphis,Miami,2/24/18,2017,26,204,23,115,0.778,27,89,0.824,16,27,15,6,17,17,7,3,22,93.0048,93.5808,0.528483146,0.46928125,0.107521332,0.203033101,0.8,0.688888889,0.517,0.31
21700886,1610612738,1610612752,Boston,New York,2/24/18,2017,-9,233,24,112,0.8,20,121,0.857,21,20,10,4,22,28,11,5,15,101.568,101.1072,0.50021875,0.521903226,0.137838689,0.108795417,0.765957447,0.723404255,0.393,0.689
21700887,1610612760,1610612744,Oklahoma City,Golden State,2/24/18,2017,32,192,26,112,0.846,36,80,0.619,19,13,8,6,21,21,8,3,17,92.8512,94.3104,0.567426966,0.381193182,0.150778881,0.159049267,0.75,0.707317073,0.767,0.557
21700888,1610612741,1610612750,Chicago,Minnesota,2/24/18,2017,18,226,14,122,0.731,25,104,0.7,21,26,6,4,15,20,5,9,20,102.1824,104.448,0.547457447,0.50035,0.107650633,0.13403799,0.911111111,0.791666667,0.587,0.339
21700889,1610612757,1610612756,Portland,Phoenix,2/24/18,2017,-2,210,18,104,0.714,23,106,0.733,15,21,5,10,24,30,6,7,19,99.1104,101.952,0.511206897,0.42430303,0.13116686,0.058851224,0.789473684,0.857142857,0.295,0.567
21700890,1610612742,1610612762,Dallas,Utah,2/24/18,2017,7,187,14,97,0.769,26,90,0.857,19,26,6,3,19,14,6,4,23,94.5024,95.1936,0.452894118,0.470301205,0.11639916,0.157573618,0.875,0.8125,0.517,0.3
21700891,1610612747,1610612758,L.A. Lakers,Sacramento,2/24/18,2017,-5,221,29,108,0.647,28,113,0.7,26,17,5,5,21,20,5,6,18,91.6608,93.888,0.516148936,0.54432967,0.12000768,0.106509884,0.720930233,0.653061224,0.305,0.424
21700892,1610612765,1610612766,Detroit,Charlotte,2/25/18,2017,16,212,21,114,0.609,28,98,0.714,23,23,9,4,19,14,4,2,22,98.9952,96.1536,0.567880682,0.517505882,0.181826998,0.176800453,0.80952381,0.717391304,0.45,0.475
21700893,1610612740,1610612749,New Orleans,Milwaukee,2/25/18,2017,-2,244,20,121,0.897,21,123,0.786,22,29,10,3,19,14,8,7,24,108.2496,112.4736,0.494458333,0.523682243,0.120092823,0.13336463,0.760869565,0.8125,0.559,0.559
21700894,1610612759,1610612739,San Antonio,Cleveland,2/25/18,2017,-16,204,23,94,0.714,18,110,0.781,22,14,8,3,24,32,11,9,12,95.1936,95.1168,0.461901099,0.494360465,0.157573618,0.094620509,0.772727273,0.723404255,0.593,0.59
21700895,1610612755,1610612764,Philadelphia,Washington,2/25/18,2017,15,203,27,109,0.917,35,94,0.742,24,12,9,6,28,31,13,3,16,89.5488,93.7344,0.619949367,0.412377907,0.212174814,0.160026628,0.690909091,0.722222222,0.583,0.552
21700896,1610612745,1610612743,Houston,Denver,2/25/18,2017,-5,233,23,114,0.667,33,119,0.813,18,24,13,6,27,32,7,3,23,98.4576,94.1568,0.538972527,0.6035,0.132036531,0.191170473,0.685714286,0.720930233,0.55,0.78
21700897,1610612747,1610612737,L.A. Lakers,Atlanta,2/26/18,2017,-19,227,18,104,0.706,21,123,0.737,28,34,14,3,17,19,8,6,23,109.4016,106.9056,0.416625,0.605416667,0.100546976,0.21514308,0.76744186,0.859649123,0.295,0.433
21700898,1610612763,1610612738,Memphis,Boston,2/26/18,2017,11,207,14,109,0.704,25,98,0.781,27,27,5,5,23,32,4,2,22,93.0048,93.1968,0.522697674,0.46799359,0.086017066,0.107299821,0.875,0.795454545,0.694,0.305
21700899,1610612741,1610612751,Chicago,Brooklyn,2/26/18,2017,17,191,22,104,1,31,87,0.652,17,8,4,9,20,23,8,7,11,97.4592,97.0752,0.5329,0.387274194,0.153910559,0.133916799,0.732142857,0.854166667,0.328,0.333
21700900,1610612744,1610612752,Golden State,New York,2/26/18,2017,-14,236,18,111,0.778,28,125,0.846,31,9,7,3,18,26,8,5,13,99.8016,96.4224,0.542083333,0.606258824,0.140278312,0.124452409,0.783783784,0.777777778,0.387,0.77
21700901,1610612765,1610612761,Detroit,Toronto,2/26/18,2017,29,217,19,123,0.957,31,94,0.75,20,23,10,7,18,20,11,3,22,98.0352,98.688,0.6311625,0.420212766,0.183607521,0.131728275,0.759259259,0.828571429,0.712,0.467
21700902,1610612756,1610612740,Phoenix,New Orleans,2/26/18,2017,9,241,23,125,0.775,30,116,0.781,23,40,7,8,22,32,9,5,33,109.056,106.6368,0.517,0.469123711,0.128374413,0.13128676,0.725490196,0.804347826,0.567,0.29
21700903,1610612753,1610612760,Orlando,Oklahoma City,2/26/18,2017,7,217,22,112,0.85,24,105,0.714,23,20,6,6,13,21,15,6,19,98.688,97.1904,0.5395,0.535464286,0.202658885,0.164625313,0.818181818,0.658536585,0.565,0.3
21700904,1610612754,1610612742,Indiana,Dallas,2/26/18,2017,6,212,16,109,0.833,20,103,0.696,22,18,9,3,21,23,6,4,19,94.9632,96.1152,0.534465909,0.499735632,0.105303949,0.12485018,0.804347826,0.854166667,0.311,0.567
21700905,1610612745,1610612762,Houston,Utah,2/26/18,2017,-11,181,16,85,0.727,21,96,0.76,15,22,6,4,19,25,15,2,21,91.8528,92.16,0.48621831,0.487018987,0.239513657,0.162760417,0.780487805,0.815789474,0.508,0.783
21700906,1610612750,1610612758,Minnesota,Sacramento,2/26/18,2017,-18,218,16,100,0.923,22,118,0.917,22,13,5,3,23,36,11,4,14,91.8912,92.0064,0.523666667,0.559105263,0.152354088,0.13042571,0.741935484,0.813953488,0.3,0.594
21700907,1610612741,1610612766,Chicago,Charlotte,2/27/18,2017,15,221,17,118,0.714,28,103,0.762,26,21,11,8,14,21,8,5,23,95.2704,95.2704,0.628554878,0.536555556,0.146950155,0.209928792,0.725,0.846153846,0.459,0.328
21700908,1610612751,1610612739,Brooklyn,Cleveland,2/27/18,2017,6,252,17,129,0.63,24,123,0.767,29,27,7,1,24,30,6,0,21,101.6448,100.032,0.57685567,0.610170732,0.108219997,0.119961612,0.931818182,0.70212766,0.6,0.323
21700909,1610612755,1610612748,Philadelphia,Miami,2/27/18,2017,1,203,21,102,0.75,19,101,0.826,25,28,12,9,19,23,10,3,24,94.3872,102.8352,0.493823171,0.488410714,0.158919854,0.223658825,0.722222222,0.755555556,0.525,0.542
21700910,1610612764,1610612749,Washington,Milwaukee,2/27/18,2017,-3,211,17,104,0.857,20,107,0.727,30,28,10,9,20,22,9,6,22,93.4272,95.6928,0.52,0.516772727,0.171256336,0.114951177,0.780487805,0.794871795,0.55,0.59
21700911,1610612758,1610612757,Sacramento,Portland,2/27/18,2017,17,215,16,116,0.765,27,99,0.933,20,17,10,2,15,15,14,4,12,94.5408,96.576,0.61325,0.48275,0.179816545,0.124254473,0.860465116,0.75,0.574,0.295
21700912,1610612746,1610612743,LA Clippers,Denver,2/27/18,2017,-2,242,24,120,0.8,27,122,0.742,26,30,11,7,27,31,12,7,25,104.832,103.3344,0.551545977,0.556292135,0.190781441,0.17419175,0.697674419,0.731707317,0.541,0.542
21700913,1610612749,1610612765,Milwaukee,Detroit,2/28/18,2017,23,197,28,110,0.773,26,87,0.821,16,22,9,0,20,28,7,3,20,88.0128,88.6272,0.489315789,0.438739726,0.102257853,0.146681831,0.853658537,0.568627451,0.475,0.541
21700914,1610612761,1610612753,Toronto,Orlando,2/28/18,2017,-13,221,15,104,0.565,27,117,0.625,33,23,8,2,19,24,9,7,22,93.2352,94.6176,0.555207317,0.614289157,0.139432317,0.126826299,0.829268293,0.813953488,0.295,0.717
21700915,1610612754,1610612737,Indiana,Atlanta,2/28/18,2017,5,209,26,107,0.815,21,102,0.75,21,27,13,11,23,20,13,5,20,100.6848,107.328,0.488666667,0.483155556,0.208571701,0.223613596,0.755555556,0.680851064,0.306,0.557
21700916,1610612766,1610612738,Charlotte,Boston,2/28/18,2017,28,240,13,134,0.933,31,106,0.591,24,15,3,4,20,22,6,6,17,95.616,94.7328,0.689965517,0.511401099,0.104585007,0.073892042,0.826923077,0.857142857,0.698,0.452
21700917,1610612744,1610612764,Golden State,Washington,2/28/18,2017,-8,210,21,101,0.857,25,109,0.833,24,21,6,4,24,30,10,8,21,93.3504,92.352,0.461155556,0.5835,0.17139723,0.151593902,0.916666667,0.647058824,0.581,0.774
21700918,1610612756,1610612763,Phoenix,Memphis,2/28/18,2017,-8,212,19,102,0.821,23,110,0.737,19,28,8,8,29,38,12,6,28,103.9872,103.4112,0.453649425,0.494180723,0.192331364,0.154722119,0.822222222,0.78,0.3,0.302
21700919,1610612760,1610612742,Oklahoma City,Dallas,2/28/18,2017,-1,221,27,110,0.6,30,111,0.895,19,15,11,1,22,19,7,2,24,101.376,100.1856,0.555406593,0.505806452,0.157828283,0.219592436,0.595744681,0.822222222,0.306,0.571
21700920,1610612740,1610612759,New Orleans,San Antonio,2/28/18,2017,-5,237,25,116,0.786,23,121,0.8,26,14,7,9,15,15,7,3,17,99.0336,101.376,0.530434343,0.550434343,0.111073413,0.118371212,0.739130435,0.704545455,0.581,0.574
21700921,1610612745,1610612746,Houston,LA Clippers,2/28/18,2017,-13,197,14,92,0.684,17,105,0.833,21,19,6,2,19,24,11,5,21,95.3856,91.7376,0.500253165,0.500388235,0.167740204,0.109006558,0.777777778,0.885714286,0.533,0.787
21700922,1610612747,1610612748,L.A. Lakers,Miami,3/1/18,2017,-18,244,20,113,0.75,23,131,0.808,29,16,6,5,21,26,9,5,17,95.0784,93.5424,0.531315789,0.696316456,0.115693996,0.138974412,0.8125,0.681818182,0.516,0.443
21700923,1610612755,1610612739,Philadelphia,Cleveland,3/1/18,2017,-11,205,24,97,0.696,23,108,0.667,22,23,4,6,21,27,4,5,20,92.2752,93.0048,0.465678161,0.4995,0.097534332,0.096769199,0.714285714,0.8,0.59,0.55
21700924,1610612751,1610612758,Brooklyn,Sacramento,3/1/18,2017,5,227,27,116,0.833,23,111,0.824,27,12,15,6,13,17,10,4,14,102.0288,104.1408,0.545958763,0.505645833,0.147017313,0.201650074,0.673469388,0.760869565,0.306,0.317
21700925,1610612750,1610612757,Minnesota,Portland,3/1/18,2017,9,207,21,108,0.771,17,99,0.905,16,35,9,6,18,21,5,7,24,99.264,96.2304,0.439913043,0.470529412,0.080593166,0.155875898,0.8,0.769230769,0.581,0.585
21700926,1610612765,1610612753,Detroit,Orlando,3/2/18,2017,9,221,20,115,0.737,34,106,0.583,22,19,8,3,23,24,10,1,17,99.2256,99.4176,0.58755814,0.50025,0.16124871,0.140820136,0.745098039,0.810810811,0.306,0.468
21700927,1610612766,1610612755,Charlotte,Philadelphia,3/2/18,2017,11,209,14,110,0.76,27,99,0.625,21,25,4,5,22,32,7,0,25,92.16,94.1568,0.561555556,0.487851852,0.119357639,0.106205818,0.847826087,0.820512821,0.557,0.444
21700928,1610612744,1610612737,Golden State,Atlanta,3/2/18,2017,-5,223,5,109,0.9,21,114,0.864,33,20,10,2,21,22,12,5,20,106.368,100.4928,0.529296512,0.601651899,0.17862515,0.17911731,0.941176471,0.916666667,0.302,0.778
21700929,1610612761,1610612764,Toronto,Washington,3/2/18,2017,-7,197,23,95,0.667,24,102,0.625,19,21,2,5,25,32,9,5,22,86.6304,87.4368,0.512962025,0.526096154,0.196235963,0.080057825,0.8,0.634146341,0.571,0.721
21700930,1610612742,1610612741,Dallas,Chicago,3/2/18,2017,8,208,24,108,0.7,24,100,0.81,21,20,10,2,18,21,6,4,15,95.808,93.3504,0.528123596,0.494333333,0.135688043,0.182109557,0.723404255,0.75,0.339,0.302
21700931,1610612743,1610612763,Denver,Memphis,3/2/18,2017,-6,210,23,102,0.8,26,108,0.846,18,15,14,3,23,26,17,3,22,96.576,96.4224,0.49489011,0.589136986,0.207090789,0.228162751,0.793103448,0.645833333,0.295,0.548
21700932,1610612754,1610612749,Indiana,Milwaukee,3/2/18,2017,-7,199,27,96,0.781,15,103,0.767,19,32,9,13,24,30,12,4,23,92.2368,93.312,0.438555556,0.482144578,0.162624896,0.150034294,0.69047619,0.714285714,0.532,0.565
21700933,1610612760,1610612756,Oklahoma City,Phoenix,3/2/18,2017,-8,240,29,116,0.722,26,124,0.724,22,18,5,12,25,29,5,11,20,99.7632,99.6096,0.536291667,0.536375,0.130308571,0.110431123,0.659574468,0.711111111,0.297,0.578
21700934,1610612750,1610612762,Minnesota,Utah,3/2/18,2017,8,224,13,116,0.771,21,108,0.742,14,35,7,5,21,31,9,0,23,96.384,93.7344,0.570628205,0.574763514,0.186752988,0.128021303,0.944444444,0.694444444,0.516,0.576
